sentence;url;place;lat;lon;sentiment_score;sentiment
migrants who are Muslim and understate the share of Christians.;http://www.msn.com/en-gb/news/world/does-the-west-actually-face-a-migration-crisis/ar-AAzgBxM;French Southern Territories;-43.0;67.0;0.0;neutral
migrants are pouring into Europe unhindered.;https://www.project-syndicate.org/commentary/germany-eu-refugee-response-by-carl-bildt-2018-06;Turkey;39.0;35.0;0.0;neutral
Asylum seekers are some of the most vulnerable people in the world, and we should be opening our arms to them, not punishing them by ripping parents away from their children.;https://www.nbclosangeles.com/news/local/Separated-Immigrant-Families-March-at-City-Hall-486726371.html;United States;38.0;-97.0;0.0;neutral
asylum seekers who are waiting in direct provision for their cases to be heard as it would “send out the wrong signal”.;https://www.thetimes.co.uk/edition/ireland/coveney-rejects-call-to-give-asylum-seekers-one-off-amnesty-tww0b360x;Ireland;53.0;-8.0;-0.2;negative
refugees is inhumane;https://blogs.tribune.com.pk/story/68576/with-donald-trumps-travel-ban-3-0-is-america-any-safer/;United States;38.0;-97.0;-0.9;negative
migrants who are being split apart due to merciless policies.;http://themississippilink.com/2018/06/27/jackson-delta-sigma-theta-alumnae-chapter-holds-prayer-vigil-in-response-to-separated-immigrant-families/;United States;38.0;-97.0;-0.412;negative
refugees are returning home en masse and swift action can save many lives.;https://www.msn.com/en-us/news/world/african-countries-will-stop-getting-rid-of-landmines-as-donor-funding-heads-to-middle-east/ar-AAzgPQQ;Central African Republic;7.0;21.0;0.3;positive
refugees who are sent — sometimes at gunpoint by the Algerian military — into the Sahara Desert.;https://www.salon.com/2018/06/28/planet-of-refugees-children-make-up-more-than-half-of-the-displaced_partner/;Nauru;-0.53;166.92;-0.1;negative
migrant children are being routinely and forcibly given a range of psychotropic drugs at U.S. government-funded youth shelters to manage their trauma after being detained and in some cases separated from parents;https://signalscv.com/2018/06/diana-shaw-immigrant-children-given-psychotropic-drugs/;Mexico;23.0;-102.0;0.5;positive
"refugees thing is not exactly her fault, that's the common plan among powerful EU countries, that probably want some sort of ""United State of Europe"" to happen.";https://www.hltv.org/forums/threads/1813518/realtalk-about-germany;Germany;51.0;9.0;-0.042;negative
refugees not receiving traditional religious rites before they pass away.;https://international.thenewslens.com/article/98725;Honduras;15.0;-86.5;0.0;neutral
migrant detainees are housed under these sort of agreements between ICE and cities.;http://www.newsweek.com/ice-immigration-detention-migrants-detainees-abuse-scandal-1000685;United States;38.0;-97.0;0.0;neutral
refugee is all that this family has known.;https://human-wrongs-watch.net/2018/06/28/healing-from-trauma-in-conflict-affected-gaza/;Italy;42.83;12.83;0.0;neutral
migrants are held indefinitely, but often those who get out are seen being brought back after they are picked up by the Libyan coastguard.;https://www.euractiv.com/section/future-eu/news/ngo-ship-docks-in-malta-after-seven-countries-pledge-to-take-migrants/;Germany;51.0;9.0;0.0;neutral
refugees is either denied or ignored.;http://blogs.timesofisrael.com/why-the-right-of-return-is-a-recipe-for-war/;Israel;31.5;34.75;0.0;neutral
migrants is receding.;https://www.economist.com/united-states/2018/06/30/americas-immigration-system-is-broken;United States;38.0;-97.0;0.0;neutral
migrant arrivals are down and far lower than the heights of 2015’s crisis, EU leaders are hardening their stance and have turned on each other.;https://www.telegraph.co.uk/politics/2018/06/28/eu-plans-save-solving-migration-crisis/;Australia;-27.0;133.0;-0.06;negative
refugees is taken to the Vos Hestia, a rescue vessel currently operated by Save the Children in the central Mediterranean.;https://www.dw.com/en/frontex-launches-new-eu-border-control-mission-operation-themis/a-42417610;Malta;35.83;14.58;0.0;neutral
migrants who are staying in any country without documents can be deported back to Bangladesh because it is in the law.;https://www.thedailystar.net/star-weekend/human-rights/trump-now-targeting-families-1596865;Bangladesh;24.0;90.0;0.0;neutral
refugees are anxious to return home.;https://allafrica.com/stories/201806270252.html;Nigeria;10.0;8.0;-0.25;negative
migrants are likely Canada-bound due to the ongoing immigration and security turmoil in the United States.;https://www.winnipegfreepress.com/opinion/analysis/canada-must-help-central-americans-486785271.html;Mexico;23.0;-102.0;-0.062;negative
"migrant situation is worse than before,"" says Emanuela Alloni, who runs a small B&B in Rome.";https://www.dw.com/en/will-italys-refugee-stance-bring-down-the-eu/a-44438649;Italy;42.83;12.83;-0.325;negative
migrants are transferred to Marsa centre;http://uploads.maltatoday.com.mt/news/europe/87877/norway_joins_group_of_eight_eu_member_states_in_ad_hoc_initiative_on_stranded_migrants_relocation;Malta;35.83;14.58;0.0;neutral
refugee deal’ is of dubious use, but makes Brussels and Berlin blackmailable.;http://revolutionradio.org/2018/06/28/german-afd-leader-the-idea-to-make-an-islamic-dictatorship-eu-member-is-insane/;Germany;51.0;9.0;0.0;neutral
refugees is likely to cost $1 billion or more per year, well below the rate of aid inflows since the crisis began.;https://asia.nikkei.com/Politics/Bangladesh-faces-growing-strain-in-Rohingya-crisis;Bangladesh;24.0;90.0;0.25;positive
migrants is dehumanizing to all of us as well” (Open Forum;https://www.sfgate.com/opinion/letterstoeditor/article/Letters-to-the-Editor-GOP-hijacked-Supreme-Court-13032011.php?t=a8562911b1&cmpid=overnight;United States;38.0;-97.0;0.0;neutral
migrant children are.;https://www.poynter.org/news/journalists-4-nations-1-goal-lets-find-these-kids;Mexico;23.0;-102.0;0.0;neutral
migrants are welcome here”, “Show me what democracy looks like.;http://queenstribune.com/queens-stands-up-against-family-separation/;United States;38.0;-97.0;0.8;positive
refugee crisis is arguably the greatest challenge humanity faces.;https://www.greenleft.org.au/content/climate-justice-and-refugees;Germany;51.0;9.0;1.0;positive
refugees is managed in a fair and transparent way between all countries.;http://www.socialistsanddemocrats.eu/newsroom/udo-bullmann-european-leaders-must-take-bold-step-towards-tackling-real-problem-lack;Ireland;53.0;-8.0;0.7;positive
migrant families are kept together while enforcing the law.;https://www.cruz.senate.gov/?p=press_release&id=3927;Taiwan;23.5;121.0;0.0;neutral
migrants are permitted to enter the United States but are subject to additional scrutiny.;https://www.natlawreview.com/article/supreme-court-preserves-trump-travel-ban-nod-to-presidential-authority;Iraq;33.0;44.0;-0.167;negative
Refugee Board is now available here:;http://www.exchangemagazine.com/2018/week26/Thursday/18062809.htm;Canada;60.0;-95.0;0.4;positive
asylum seekers are less likely to be represented by counsel.;https://signalscv.com/2018/06/jim-de-bree-criminalizing-immigration-has-failed/;Mexico;23.0;-102.0;-0.083;negative
refugees has not.;https://www.cbc.ca/amp/1.4723313;Germany;51.0;9.0;0.0;neutral
refugee flows are also on the increase, including in Africa.;https://www.caixinglobal.com/2018-06-28/opinion-china-eu-look-for-balance-in-trade-ties-101286698.html;Central African Republic;7.0;21.0;0.0;neutral
migrants are still attempting to make the journey from North Africa in search of new beginnings, the number of people seeking entry to Europe is way down compared to levels seen in recent years.;https://www.huffingtonpost.co.uk/entry/europe-far-right-migrants_us_5b321212e4b0b5e692f12bcc;Central African Republic;7.0;21.0;-0.006;negative
Refugees not convinced;https://www.dw.com/en/south-sudan-will-the-new-peace-deal-last/a-44445702;South Sudan;15.0;30.0;0.0;neutral
migrants did not have, said Jesse Bless, an attorney from Jeff Goldman Immigration in Boston, who is representing Lidia Karine Souza.;http://newsinfo.inquirer.net/1004948/frustration-heartbreak-for-migrant-parents-looking-for-kids-in-us;United Kingdom;54.0;-2.0;0.0;neutral
migrants are being kept in adequate conditions.;https://lovinmalta.com/news/watch-exhausted-asylum-seekers-wave-at-angry-protestors-thinking-theyre-welcoming-them-to-malta;Germany;51.0;9.0;0.333;positive
refugee arrivals are on the decline, the numbers are still significant.;https://www.albawaba.com/news/eu-summit-refugees-takes-place-brussels-thursday-friday-1151530;Germany;51.0;9.0;0.375;positive
"migrants are welcome here!""";https://www.floridatoday.com/story/news/2018/06/27/immigration-supporters-demonstrate-outside-u-s-rep-bill-poseys-office-viera/734063002/;United States;38.0;-97.0;1.0;positive
migrants are processed in the state in which they arrive-something that has recently placed a lopsided burden on countries like Italy;http://fishinghd.com/2018/06/28/european-union-leaders-meet-as-divisions-cloud-asylum-and.html;Italy;42.83;12.83;0.0;neutral
migrants who are not even present in the country, he added.;https://hungarytoday.hu/gulyas-karacsony-debate-migration/;Hungary;47.0;20.0;0.0;neutral
refugees are treated and talked to like animals of infestation.;https://www.redbluffdailynews.com/2018/06/27/pat-johnston-we-live-in-an-evil-bizarre-world/;United States;38.0;-97.0;0.0;neutral
migrants are takers and predators and who are fed up with being called “racist” for buying into racist stereotypes.;https://www.usatoday.com/story/opinion/2018/06/28/fox-news-hosts-insensitive-immigrant-children-coverage-raises-questions-carlson-ingraham-column/738874002/;Mexico;23.0;-102.0;0.0;neutral
Refugee Resettlement is taking an average of 57 days to place children in its care with adult sponsors - far longer than the time now allotted by the judge.;https://www.cp24.com/world/trump-admin-struggling-to-comply-with-reunification-mandate-1.3990495;Honduras;15.0;-86.5;0.017;positive
refugees are being given have the logo of both the UNHCR and the Bangladesh government;http://en.prothomalo.com/bangladesh/news/178675/UN-starts-registering-Rohingyas;Bangladesh;24.0;90.0;0.0;neutral
refugees is currently on display at local libraries.;https://www.sthelensreporter.co.uk/news/turner-prize-nominee-s-exhibition-to-run-at-haydock-library-1-9224870;Afghanistan;33.0;65.0;0.0;neutral
Refugee children are now facing the double emergency of displacement and natural disaster.;https://www.unicef.org.au/rohingya-childrens-crisis;Switzerland;47.0;8.0;0.05;positive
refugees are disowned, Salopek has found himself thinking more and more about these lines in the sand, as it were.;http://www.openthemagazine.com/article/profile/paul-salopek-walking-turns-the-planet-new-again;Iran, Islamic Republic of;32.0;53.0;0.5;positive
migrants is still working to get organizations to participate, and the tool just rolled out, so the spokesperson wasn’t able to speak to the response of and use of REUNITE just yet.;https://gizmodo.com/this-new-tool-aims-to-help-reunite-kids-seized-at-the-b-1827205878;United States;38.0;-97.0;0.5;positive
refugees are cutting down forests and digging up tree roots, causing serious environmental destruction.;https://asia.nikkei.com/Politics/Robert-Templer-The-Rohingya-refugee-crisis-is-taking-its-toll-on-Bangladesh-s-poorest;Bangladesh;24.0;90.0;-0.363;negative
refugees and is expected to continue to the 2021-22 school year.;http://lfpress.com/news/local-news/student-enrolment-up-for-both-school-boards;Canada;60.0;-95.0;-0.1;negative
refugees are often demonised and painted with a negative brush, unfairly.;http://www.theargus.co.uk/news/16320604.brighton-activist-says-refugees-are-living-in-awful-conditions/;United Kingdom;54.0;-2.0;-0.4;negative
asylum seekers are required to stay in asylum centers while their asylum applications are processed.;https://www.newsdeeply.com/refugees/articles/2018/06/26/how-grocers-in-denmark-became-the-key-to-refugee-integration;Denmark;56.0;10.0;0.0;neutral
migrant children, not prosecute them;https://www.usatoday.com/story/news/nation-now/2018/06/28/detaining-immigrant-children-rise/743523002/;Honduras;15.0;-86.5;0.0;neutral
refugees did not know that they have the right to contact prosecutors and receive free legal counsel regarding violations they experienced in Syria.;http://syrianobserver.com/EN/Features/34420/Jamil_Hassan_the_Challenges_Universal_Jurisdiction;India;20.0;77.0;0.421;positive
refugee crisis are empowering these right-leaning movements.;https://www.thetrumpet.com/17429-lost-boys-britains-youth-gang-crisis;Latvia;57.0;25.0;0.0;neutral
refugee policy is no longer European, but will be based on inter-governmental agreements.;http://bulgarianpresidency.eu/at-todays-summit-merkel-will-seeks-bilateral-deals-on-migrant-secondary-movements/;Germany;51.0;9.0;0.0;neutral
refugee policies is certain to rage on.;https://www.politico.eu/article/germany-broke-the-eu-migration-crisis-refugees/;Germany;51.0;9.0;0.214;positive
migrant families are prisons.;https://mashable.com/2018/06/28/how-to-sponsor-an-immigrant-refugee-trump-immigration-policy/;United States;38.0;-97.0;0.0;neutral
Refugee leaders are emphatic that the Dinka and Nuer communities have lived together peacefully in Uganda without any problems and that last week’s events were a tragic anomaly,” she said.;http://www.infosplusgabon.com/index.php/a-la-une/14167-unhcr-calls-for-greater-attention-to-needs-of-refugee-youth-in-uganda;Uganda;1.0;32.0;-0.167;negative
migrants that are rescued by an entity which is not the Italian coast guard, like NGOs or potentially Malta’s AFM, even if legal obligations say they should.;http://www.independent.com.mt/articles/2018-06-28/local-news/Italy-Malta-must-sit-down-and-come-to-an-agreement-on-SAR-operational-rules-Aditus-6736192592;Malta;35.83;14.58;0.067;positive
refugees are infertile and cannot support subsistence agricultural activities, impeding access to food and livelihoods.;https://reliefweb.int/report/uganda/uganda-refugee-response-monitoring-settlement-fact-sheet-rhino-camp-january-2018;Uganda;1.0;32.0;0.0;neutral
migrants that is “ very unfair to all of those people who have gone through the system legally and are waiting on line for years .” But illegal border crossings represent a relatively small share of the number of people who enter the country;http://www.homelandsecuritynewswire.com/dr20180628-border-risk-assessment-system-modified-surviving-the-big-shake-genetically-modified-organisms-and-more;United States;38.0;-97.0;-0.3;negative
migrants are seeking asylum in Mexico, but Cordon seemed unenthused.;http://catholicphilly.com/2018/06/news/world-news/life-in-central-america-so-bad-that-migrants-willing-to-risk-trek-to-u-s/;Mexico;23.0;-102.0;0.0;neutral
migrants are held indefinitely, but often those who get out are seen being brought back after they are picked up by the Libyan coastguard.“It’s a cycle,” Younis said.;http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=52207:rescue-ship-docks-in-malta-ending-week-long-standoff&catid=87:border-security&Itemid=188;Germany;51.0;9.0;0.0;neutral
refugee status is being considered, the government has announced.;https://www.thetimes.co.uk/article/asylum-seekers-allowed-to-find-work-in-more-sectors-d82gbnbpd;Ireland;53.0;-8.0;0.0;neutral
refugee camps are exposed to many problems.;http://www.seattleglobalist.com/2018/06/28/artvocacy-world-refugee-day/75306;Myanmar;22.0;98.0;0.5;positive
migrants are coming to the EU in the first place, “no one will believe anymore in the our value system that made us so strong.”;https://www.opb.org/news/article/npr-merkels-fragile-coalition-teeters-on-edge-of-migration-question/;Tunisia;34.0;9.0;0.342;positive
Refugees are recognized under international law as people fleeing violence or persecution, according to the U.N. High Commissioner for Human Rights.;https://abcnews.go.com/International/merkel-works-save-eu-career-high-stakes-migration/story?id=56230093;United States;38.0;-97.0;0.053;positive
refugees who are just trying to get out of the country because of the very violent civil war going on.;https://www.tristatehomepage.com/news/in-depth-with-brad-byrd/in-depth-with-brad-byrd-travel-ban/1269680010;United States;38.0;-97.0;-1.0;negative
migrants are “infesting” the United States.;https://ipolitics.ca/2018/06/28/harpers-willingness-to-appease-trump-should-scare-all-canadians/;Canada;60.0;-95.0;0.0;neutral
migrants themselves are best placed to determine whether migration is in their mutual interest;http://www.heraldscotland.com/opinion/16313732.andrew-mckie-yes-immigration-is-a-good-thing/;United States;38.0;-97.0;1.0;positive
Asylum seekers who are part of a family overwhelmingly comply with the immigration system even if they are released on parole —despite the fact that they face language difficulties;https://www.economist.com/democracy-in-america/2018/06/28/the-trump-administration-wants-to-expand-immigrant-family-detention;United States;38.0;-97.0;0.5;positive
refugees is likely to resume after the monsoon in November.;https://thenortheasttoday.com/top-officials-urge-reang-tribal-refugees-in-tripura-to-return-home/;India;20.0;77.0;0.0;neutral
refugees are now living in countries next to their country of origin.;https://www.newsdeeply.com/refugees/community/2018/06/28/western-leaders-ignore-new-peak-in-global-displacement-at-their-peril;Afghanistan;33.0;65.0;0.0;neutral
refugees is not just a matter of morality or American benevolence.;https://medium.com/s/story/timeline-us-intervention-central-america-a9bea9ebc148;Mexico;23.0;-102.0;0.0;neutral
migrants is over-qualified.;https://gemreportunesco.wordpress.com/2018/06/28/oecd-countries-prioritize-education-to-improve-inclusion-of-migrants-and-refugees/;Norway;62.0;10.0;0.0;neutral
refugees who are at risk.;http://torontosun.com/opinion/editorials/editorial-roxham-road-border-crisis-now-hitting-home;United States;38.0;-97.0;0.0;neutral
Migrants are mostly located in the global south, especially refugees.;https://www.theguardian.com/world/2018/jun/28/we-need-a-paradigm-shift-in-the-way-we-think-about-migration;Myanmar;22.0;98.0;0.167;positive
migrants is further proof that elections have consequences and that the Senate Republican strategy of denying a Democratic President appointments to the Supreme Court in order to allow court vacancies to be filled by a Republican President has worked.” -Statement from Representative Luis V. Gutiérrez;http://www.lawndalenews.com/2018/06/supreme-court-upholds-muslim-ban/;Congo, The Democratic Republic of the;0.0;25.0;0.2;positive
migrants are lumped together;https://nation.com.pk/28-Jun-2018/migration-discussion-without-proper-knowledge;Norway;62.0;10.0;0.0;neutral
refugees is one of the most important issues in Europe and in the world.;http://www.parliament.am/news.php?cat_id=2&NewsID=10495&year=2018&month=06&day=28&lang=eng;Russia;60.0;100.0;0.45;positive
migrants is an issue 'all must address.';https://www.bignewsnetwork.com/news/257577307/pope-to-14-new-cardinals-defend-dignity-of-poor;Madagascar;-20.0;47.0;0.0;neutral
migrants not just as a distant abstract cause, or as nannies and landscapers, but as their neighbors, their children’s school friends — and their social equals.;https://www.nationalreview.com/2018/06/immigration-debate-progressives-should-back-up-their-rhetoric/;United States;38.0;-97.0;-0.033;negative
migrants are travelling to the U.S. border from Central America, crossing not at legal ports of entry, but via the dangerous route across the southwestern deserts or the Rio Grande.;https://www.americanthinker.com/articles/2018/06/torn_from_her_mothers_arms.html;Puerto Rico;18.25;-66.5;-0.133;negative
refugee is going to be kidnapped, because the cartels have figured out you’ve got someone up north that loves you and is going to go find the money.;https://www.democracynow.org/2018/6/28/jennifer_harbury_on_the_crackdown_on;United States;38.0;-97.0;0.0;neutral
refugees not to receive any agent on the ground.;http://www.cameroon-info.net/article/cameron-anglophone-crisis-ambazonia-interim-government-criticize-un-support-to-government-relief-plan-324147.html;Cameroon;6.0;12.0;0.0;neutral
migrants also is a serious responsibility.”;http://catholicphilly.com/2018/06/commentaries/separation-from-morality/;United States;38.0;-97.0;-0.333;negative
"migrants is over,"" Grimoldi said.";https://sputniknews.com/europe/201806281065867821-italy-migrants-eu-camps/;Germany;51.0;9.0;0.0;neutral
refugee burden is anybody's guess.;https://thefinancialexpress.com.bd/views/reviews/hapless-refugees-the-harsh-realities-1530200790;Germany;51.0;9.0;0.0;neutral
