sentence;url;place;lat;lon;sentiment_score;sentiment
"migrants who are on board Lifeline in the hope that other European countries do the same,"" he said.";https://www.msn.com/en-za/news/other/lifeline-migrant-ship-still-awaiting-approval-to-dock-in-malta/ar-AAze5u0;Germany;51.0;9.0;-0.042;negative
refugees are unable to enter Jordan because the Jordanian government has closed it.;https://www.theguardian.com/world/2018/jun/27/syria-assad-forces-eastern-daraa-humanitarian-crisis-un;Jordan;31.0;36.0;-0.3;negative
migrant is helped off the ship (Jonathan Borg/AP);https://www.belfasttelegraph.co.uk/news/world-news/rescue-ship-docks-in-malta-after-seven-countries-agree-to-take-refugees-37057538.html;Germany;51.0;9.0;0.0;neutral
migrants do not pose a threat to our safety;https://www.delmarvanow.com/story/opinion/readers/2018/06/27/dont-quote-scripture-justify-inhumane-immigration-policy-letters/725078002/;Germany;51.0;9.0;0.0;neutral
migrants who are plucked from waters each month, mostly off the Libyan coast.;http://news.trust.org/item/20180625161854-lhqxc/;Germany;51.0;9.0;0.5;positive
Refugee Resettlement is responding to the allegations;http://www.dailymail.co.uk/wires/ap/article-5889419/House-Dems-demand-answers-migrant-teen-abuse-allegations.html;Australia;-27.0;133.0;0.0;neutral
asylum seeker who are supposedly “fleeing persecution” are from Central America.;http://freerepublic.com/focus/f-news/3666410/posts;United States;38.0;-97.0;0.0;neutral
migrants are processed in the state in which they arrive-something that has recently placed a lopsided burden on countries like Italy;http://celebcafe.org/eu-papers-over-differences-after-frank-migration-talks-8004/;Italy;42.83;12.83;0.0;neutral
migrant kids are going to be put into the same discriminatory system that discriminates against a Latino child because their relatives happen to be located south of the border,” Villasana said.;http://www.wthitv.com/content/news/Migrant-kids-could-end-up-in-already-strained-foster-system-486616531.html;Canada;60.0;-95.0;0.0;neutral
migrant children are not accounted for with the same efficiency and accuracy as property.” It’s so far unclear how authorities will meet Sabraw’s deadline.;https://www.vanityfair.com/news/2018/06/immigration-crackdown-may-be-about-to-get-worse;United States;38.0;-97.0;0.05;positive
migrants are already boarding a rubber raft somewhere in Libya, it’s too late.;https://www.bild.de/politik/ausland/bild-international/andrej-babis-prime-minister-of-the-czech-republic-56112838.bild.html;Germany;51.0;9.0;-0.3;negative
refugees are young men of military age, commit vastly more crime (particularly interracial rape), are illiterate, don't work & go on welfare.;https://www.moddb.com/groups/conservatives-of-mod-db;Australia;-27.0;133.0;0.167;positive
migrants is anathema to the usually flexible Merkel as it would undermine her open-door migrant policy and be a major setback to the EU’s Schengen open-border system.;https://www.reuters.com/article/us-europe-migrants-germany/germany-optimistic-of-eu-lifeline-for-merkel-idUSKBN1JN2IY;Luxembourg;49.75;6.17;-0.094;negative
migrant children are being used by criminals to enter the US, and by politicians as political pawns.;http://www.newsweek.com/daily-gazette-ms-13-cartoon-gang-member-border-tom-stiglich-baby-children-997586;United States;38.0;-97.0;0.0;neutral
migrants did not wish to provide last names or offer details about their asylum claims, since those court cases are pending.;https://www.huffingtonpost.co.uk/entry/migrant-parents-family-separation_us_5b31574ce4b0b5e692f0a502;United States;38.0;-97.0;0.0;neutral
migrant children are not accounted for with the same efficiency and accuracy as property,” he wrote.;https://uk.reuters.com/article/uk-usa-immigration/u-s-judge-orders-migrant-families-to-be-reunited-idUKKBN1JN1WU;United States;38.0;-97.0;0.0;neutral
migrants are released from detention at a bus stop in McAllen, Texas.;https://www.christiantoday.com/article/states-sue-trump-over-immigrant-families-as-congress-quarrels/129838.htm;United States;38.0;-97.0;0.0;neutral
migrants is at its lowest since 1970.;https://www.hcn.org/articles/us-mexican-border-trump-us-mexico-border-crisis-debunked-in-6-charts;Mexico;23.0;-102.0;0.0;neutral
migrants are from Sub-Saharan Africa - South Sudan, Sudan and other countries.;http://www.independent.com.mt/articles/2018-06-27/local-news/MV-Lifeline-on-its-way-to-Senglea-will-dock-shortly-6736192557;Central African Republic;7.0;21.0;-0.125;negative
migrant family is released from detention at a bus depot in McAllen, Texas, June 22, 2018.;http://morungexpress.com/states-sue-trump-over-immigrant-families-as-congress-quarrels/;United States;38.0;-97.0;0.0;neutral
Refugee Service/USA is disappointed at today’s Supreme Court decision which will allow the Trump Administration to continue the use of the so called “travel ban” first enacted by Executive Order in January 2017.;http://jrsusa.org/news_detail?TN=NEWS-20180626023745;Chad;15.0;19.0;-0.25;negative
Refugee Resettlement is taking an average of 57 days to place children in its care with adult sponsors — far longer than the time now allotted by the judge.;https://economictimes.indiatimes.com/news/international/world-news/trump-admin-struggling-to-comply-with-reunification-mandate/articleshow/64770880.cms;Honduras;15.0;-86.5;0.017;positive
migrants are less likely to commit violent crimes than U.S.-born Americans.;http://www.hawaiitribune-herald.com/2018/06/27/opinion/we-are-all-jimena-valencia/;United States;38.0;-97.0;-0.322;negative
refugees is one part of a wider humanitarian mission to back open societies around the globe.;https://uk.investing.com/news/world-news/soros-university-says-it-plans-stay-in-hungary-1227313;United States;38.0;-97.0;0.0;neutral
"refugee camps is like living in jail,"" he said.";https://www.rfa.org/english/news/myanmar/amnesty-soldiers-06262018175336.html;Bangladesh;24.0;90.0;-0.1;negative
migrants are seen laid out to dry outside an overcrowded sport center after arriving on a rescue boat at the port of Tarifa.;https://www.timesofmalta.com/articles/view/20180627/blogs/call-it-national-egoism.682959;Spain;40.0;-4.0;-0.056;negative
refugees are now illegal despite international laws stating otherwise.;https://www.mirror.co.uk/news/politics/tony-blair-not-messiah-hes-12802452;Germany;51.0;9.0;-0.25;negative
refugees and not just accommodate them when they showed up at her door.;http://www.amimagazine.org/2018/06/27/the-secret-deal/;United States;38.0;-97.0;0.0;neutral
refugees who are Muslim has also declined.;https://www.nytimes.com/interactive/2018/06/27/us/politics/trump-travel-ban-effects.html;Iraq;33.0;44.0;0.0;neutral
migrants who are on board Lifeline in the hope other European countries do the same;http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=52189:malta-to-take-migrant-ship&catid=87:border-security&Itemid=188;Greece;39.0;22.0;-0.042;negative
refugee camp are worried about cutbacks in the UNRWA budget.;http://www.arabnews.com/node/1328661/middle-east;Norway;62.0;10.0;0.0;neutral
migrants are estimated to have arrived in Italy by boat since 2013.;https://www.thelocal.it/20180627/italy-declining-birthrate-population;Italy;42.83;12.83;0.0;neutral
migrants are better off at the Yolo County facility than at other detention facilities, and have pushed for the center to remain open.;http://www.dailydemocrat.com/government-and-politics/20180627/yolo-county-supervisors-keep-youth-immigrant-shelter;Mexico;23.0;-102.0;0.069;positive
Migrants are helped off the 'MV Lifeline' in Malta;https://news.sky.com/story/migrant-ship-docks-in-malta-after-days-of-international-dispute-11419168;Malta;35.83;14.58;0.0;neutral
asylum seekers is simply one more policy choice, like tax cuts or negotiations with North Korea, then, yes, screaming at political opponents is inappropriate.;https://www.whaleoil.co.nz/2018/06/journalistic-freefall/;North Korea;40.0;127.0;0.167;positive
Refugees are big business, and subliminal pressure exists to keep the system going.;http://standpointmag.co.uk/node/7213;South Sudan;15.0;30.0;0.0;neutral
migrants are being treated with less regard than objects:;https://qz.com/1315485/family-separations-injunction-parents-must-be-reunited-with-children-within-a-month-california-judge-rules/;United States;38.0;-97.0;-0.167;negative
refugees (OFPRA) is already on its way to Malta to accomplish this mission.;https://www.today.ng/news/world/emmanuel-macron-france-migrants-lifeline-ship-126784;Malta;35.83;14.58;0.0;neutral
refugees is discussed at this week’s EU summit in Brussels.;https://www.thelocal.dk/20180627/we-can-do-it-alone-pm-on-denmark-foreign-based-refugee-expulsion-centre;Belgium;50.83;4.0;0.0;neutral
migrants are being left to die in blistering desert heat after being deported by the government of Algeria and dumped in the Sahara.;http://www.eurasiareview.com/27062018-13000-africans-left-to-die-in-the-sahara/;Algeria;28.0;3.0;0.0;neutral
refugees who are fleeing war and drought and hunger.;https://www.salon.com/2018/06/27/maine-senate-candidate-arrested-at-border-as-an-american-patriot-i-am-moved-to-action/;Mexico;23.0;-102.0;0.0;neutral
migrants is not only immoral, it threatens the bloc’s internal free movement of goods and people.;https://www.theguardian.com/commentisfree/2018/jun/27/blame-migrant-crisis-national-politicians-eu;Germany;51.0;9.0;0.133;positive
migrants and not covered by Italy's ban on charity ships was permitted to dock on Tuesday in Pozzallo on the Italian island of Sicily.;https://www.yahoo.com/news/crisis-talks-industry-chiefs-tell-merkel-coalition-end-075929652--business.html;Italy;42.83;12.83;0.0;neutral
refugees is a shameful departure from the values that have always made our nation a beacon of hope, compassion and freedom around the world.”;http://www.vindy.com/news/2018/jun/27/valley-officials-view-courts-travel-ban-/;United States;38.0;-97.0;0.0;neutral
migrant families not be detained or imprisoned.;https://www.workers.org/2018/06/26/protesters-demand-reunite-migrant-families-no-detentions-or-deportations/;United States;38.0;-97.0;0.0;neutral
migrants are Muslim, most muslims I interact with are ordinary people with typical aspirations, ranging from chasing pretty girls to becoming successful in life.;https://www.quora.com/Is-Germany-heading-towards-a-national-crisis;Micronesia, Federated States of;6.92;158.25;0.256;positive
migrants not entitled to protection to submit requests for asylum or who help illegal migrants gain status to stay in Hungary will be liable to prison terms.;https://www.haaretz.com/israel-news/hungarian-pm-viktor-oran-to-visit-israel-next-month-1.6219709;Hungary;47.0;20.0;-0.3;negative
refugees who are sent—sometimes at gunpoint by the Algerian military—into the Sahara Desert.;https://www.alternet.org/immigration/children-make-more-half-worlds-displaced-populations;Nauru;-0.53;166.92;0.0;neutral
migrants are subjected to just about every misery imaginable.;https://www.thetrumpet.com/17434-who-really-locks-migrants-in-concentration-camps;Qatar;25.5;51.25;0.0;neutral
Migrants are helped off the “MV Lifeline”, a vessel for the German charity Mission Lifeline, as it arrives in the harbour of Valletta, Malta, on June 27, 2018.;https://www.theglobeandmail.com/world/article-humanitarian-ship-carrying-rescued-migrants-docks-in-malta-ending/;Malta;35.83;14.58;0.0;neutral
refugees face are growing anti-refugee and anti-migrant sentiment;https://goodmenproject.com/featured-content/refugees-racism-xenophobia-sjbn/;Germany;51.0;9.0;0.0;neutral
asylum seekers are not following the laws of the United States.;https://www.knoxnews.com/story/opinion/readers/2018/06/27/immigration-solution-complicated-but-necessary-letters-june-27-2018/735452002/;United States;38.0;-97.0;0.0;neutral
Refugee advocates are sounding the alarm over a proposal to scrap Canada’s current independent refugee determination process and replace it with an agency that reports directly to the Immigration minister.;https://www.theglobeandmail.com/politics/article-immigration-advocates-urge-ottawa-not-to-scrap-refugee-determination/;Canada;60.0;-95.0;0.033;positive
Refugee Day, is a time for solidarity with refugees – and with the communities that welcome them.;http://www.unhcr.org/en-us/news/press/2018/6/5b28bef94/statement-un-high-commissioner-refugees-filippo-grandi-world-refugee-day.html;Germany;51.0;9.0;0.8;positive
refugees are more important than our own rights,” said Jung, who went on to say, “Refugees are also human beings whose human rights should be protected.”;http://koreabizwire.com/actor-asks-public-to-welcome-yemeni-refugees/120607;Yemen;15.0;48.0;0.3;positive
refugees is one of the most successful refugee management stories in recent memory,” Ambassador Teplitz has been quoted as saying in a statement issued by the US Embassy in Kathmandu.;https://www.spotlightnepal.com/2018/06/27/90000th-bhutanese-refugee-flying-us-nepal-resettlement/;Nepal;28.0;84.0;0.417;positive
refugees are given opportunities to uplift themselves educationally and have access to livelihood opportunities in Bangladesh until they can return to Myanmar.;https://reliefweb.int/report/bangladesh/promoting-peaceful-inclusive-and-sustainable-responses-rohingya-crisis;Bangladesh;24.0;90.0;0.25;positive
refugees are in developing countries, generally those adjacent to the places from which they fled.;https://www.thenational.ae/opinion/comment/migration-is-not-at-a-peak-hysteria-is-1.744690;Turkey;39.0;35.0;0.05;positive
migrants is not the result of a few individuals, but of a whole system of hate.;https://www.thenation.com/article/just-hateful-abuse-immigrants-face-detention-centers/;United States;38.0;-97.0;-0.267;negative
Refugees are entitled to stay.;http://dailytidings.com/opinion/guest-opinion/thoughts-about-immigration-policy;United States;38.0;-97.0;0.0;neutral
migrants who are criminals or give false reasons for wanting to be in the United States.;https://www.sbs.com.au/news/border-officials-suspend-handing-over-migrant-families-to-us-prosecutors;Mexico;23.0;-102.0;-0.4;negative
migrants who are still making it across – mainly via Libya – now land.;https://www.theguardian.com/world/2018/jun/27/eu-migration-crisis-what-are-the-issues;Italy;42.83;12.83;0.167;positive
migrants — not a false choice between open borders and “zero tolerance.”;https://www.bostonglobe.com/opinion/editorials/2018/06/26/immigration-trump-roiling-his-base-don-take-bait/BGTblrGlC7JeitO01LXaVO/story.html;Mexico;23.0;-102.0;0.1;positive
"refugees is a shameful departure from the values that have always made our nation a beacon of hope, compassion, and freedom around the world.""";http://www.wfmj.com/story/38516824/local-legislators-react-to-supreme-courts-decision-to-uphold-travel-ban;United States;38.0;-97.0;0.0;neutral
"migrant population is ""unassimilable,"" unable to adapt to American culture and an American way of life.";https://www.postindependent.com/opinion/guest-opinion-of-time-and-immigration/;Mexico;23.0;-102.0;-0.167;negative
migrant children are led by staff in single file between tents at a detention facility next to the Mexican border in Tornillo, Texas, June 18, 2018.;https://uk.reuters.com/article/uk-usa-immigration-aclu-ruling/u-s-judge-bars-separation-of-immigrants-from-children-orders-families-reunited-idUKKBN1JN0BS;United States;38.0;-97.0;-0.024;negative
migrant children are being held in tent shelters.;https://www.elpasotimes.com/story/news/immigration/2018/06/26/teachers-protest-elpaso-separation-immigrant-children-family-detention/735243002/;Mexico;23.0;-102.0;0.0;neutral
migrant is being rightfully deported.;https://www.businessinsider.in/heres-why-you-cant-deport-immigrants-with-no-judges-or-court-cases-like-trump-wants/articleshow/64755500.cms;North Korea;40.0;127.0;0.0;neutral
migrant children are being subjected to, these are frustrating, frankly agonizing times.;https://www.themarysue.com/civility-debate-silences-protest-against-incivility/;United States;38.0;-97.0;-0.4;negative
migrants who are often abandoned in harsh conditions in the southern desert.;http://northafricapost.com/24301-international-press-denounce-algerias-brutal-treatment-of-migrants.html;Switzerland;47.0;8.0;-0.1;negative
asylum seekers is obvious.;http://artasiapacific.com/Magazine/WebExclusives/Khalas;Australia;-27.0;133.0;0.0;neutral
refugees to not buckle to fiscal pressures.;https://www.albawaba.com/news/palestinians-protest-plans-close-unrwa-schools-lebanon-1151176;Israel;31.5;34.75;0.0;neutral
migrants who are ordered for expedited removal can avoid it by seeking asylum, U.S.;http://www.asianjournal.com/usa/nation/trump-calls-for-stripping-right-to-due-process-for-undocumented-immigrants/;United States;38.0;-97.0;0.0;neutral
refugees are placed in camps for victims of the Syrian conflict.;http://micetimes.asia/albania-will-not-accept-the-refugees-even-for-eu-membership/;Albania;41.0;20.0;0.0;neutral
migrant is tough.;https://socialnewsdaily.com/71624/future-immigrants-to-be-beaten-with-sticks-says-white-house/;United States;38.0;-97.0;-0.389;negative
migrants are seeking asylum in Mexico, but Cordon seemed unenthused.;https://www.chicagocatholic.com/u.s./-/article/2018/06/27/violence-in-home-countries-make-migrants-risk-trek-to-u-s-;Mexico;23.0;-102.0;0.0;neutral
migrants are deported from the detention centers in the US in handcuffs and put on planes.;https://www.dw.com/en/us-mexico-border-scandals-sink-bilateral-ties-to-historic-low/a-44430088;Germany;51.0;9.0;0.0;neutral
asylum seekers who are claiming persecution in their country of origin.;https://www.hindustantimes.com/world-news/more-indians-in-us-custody-for-entering-illegally-than-known-before/story-kiYBvduGjNakXiwXVZy58L.html;United States;38.0;-97.0;0.0;neutral
"migrants who are on board the Lifeline,"" Conte had said.";https://www.dw.com/en/lifeline-migrant-rescue-ship-not-allowed-to-dock-in-malta/a-44404290;Germany;51.0;9.0;0.0;neutral
"migrants were not even considered ""whites"" at least through the first generation.";https://www.ncronline.org/news/opinion/ncr-today/nativist-anti-immigrant-sentiment-us-has-long-history;Germany;51.0;9.0;-0.025;negative
refugees are just like them.;http://gisborneherald.co.nz/localnews/3424729-135/refugees-are-everyday-people-just;New Zealand;-41.0;174.0;0.0;neutral
refugee crisis, is the co-founder of local NGO We Need Books.;http://www.infomigrants.net/en/post/10220/making-a-difference-for-refugees-in-greece-page-by-page;Greece;39.0;22.0;0.0;neutral
refugees is the morally right thing to do;http://independentpoliticalreport.com/2018/06/abolish-ice/;United States;38.0;-97.0;0.286;positive
refugees are still living in nine refugee camps along Thai-Burma border and some of them returned home under the program arranged by the Thai and Burma governments on October 26, 2016 and May 7, 2018.;http://karennews.org/2018/06/unhcr-says-it-has-never-encouraged-refugees-to-return-home-from-thai-border/;Myanmar;22.0;98.0;0.0;neutral
migrants is nothing new, noting the high rate of deportations under the Obama administration and reports of abuses in Immigration and Customs Enforcement detention centers that go back years.;https://www.huffingtonpost.com/entry/trump-immigration-crackdown-central-american-immigrants_us_5b32bf34e4b0cb56051d03fb;Japan;36.0;138.0;0.099;positive
migrants is happening in other parts of the country, including his hometown.;https://ipolitics.ca/2018/06/27/national-strategy-needed-to-house-refugees-critics-say/;Canada;60.0;-95.0;-0.125;negative
migrants are fleeing conditions at home created by the U.S. And we must understand the global character of this crisis.;https://www.workers.org/2018/06/26/statement-from-fire-fight-for-refugees-and-im-migrants-everywhere/;United States;38.0;-97.0;0.0;neutral
refugee is now a green card holder with a promising career.;http://connecticut.news12.com/story/38516058/refugees-advocates-distressed-over-travel-ban-court-ruling;United States;38.0;-97.0;0.0;neutral
refugees who are descendants of the Bedouin tribes to whom they have given asylum.;https://www.lewrockwell.com/2018/06/thierry-meyssan/jared-kushner-and-the-palestinians-right-to-happiness/;Egypt;27.0;30.0;0.0;neutral
migrants are much less likely to commit crimes or be incarcerated than their native-born counterparts.;https://www.marketwatch.com/story/if-you-want-to-start-a-business-here-the-us-should-roll-out-the-red-carpet-2018-06-27;Mexico;23.0;-102.0;-0.083;negative
"Refugees is already en route towards Malta to get on with this mission"".";https://www.msn.com/en-za/news/other/the-lifeline-ship-carrying-230-migrants-will-dock-in-malta/ar-AAzdmxe;Malta;35.83;14.58;0.0;neutral
migrants and not covered by Italy’s ban on charity ships was permitted to dock on Tuesday in Pozzallo on the Italian island of Sicily.;https://www.euractiv.com/section/future-eu/news/hoping-for-eu-help-merkel-talks-migration-with-coalition-partners/;Italy;42.83;12.83;0.0;neutral
refugees are given protection close to their home countries, but some refugees cannot find necessary support and protection where they are.;https://www.nrc.no/news/2018/june/rich-and-mid-income-countries-must-welcome-more-refugees-for-resettlement/;Norway;62.0;10.0;0.0;neutral
migrants are coming to the U.S. for the same reason:;https://www.wfdd.org/story/some-migrant-parents-agreeing-self-deport-reunite-children;Honduras;15.0;-86.5;0.0;neutral
refugees are populated, we struggle sometimes,” he said.;https://reliefweb.int/report/lebanon/lebanon-puts-extra-shift-get-syrian-refugees-school;Lebanon;33.83;35.83;0.0;neutral
asylum seekers are also being impacted:;http://www.abc12.com/content/news/Genesee-County-residents-support-immediate-reunification-of-families-separated-at-the-border-486642251.html;Mexico;23.0;-102.0;0.0;neutral
migrants here not long ago;https://forward.com/life/faith/404129/the-jews-who-ignore-immigrants-while-employing-them/;Mexico;23.0;-102.0;0.025;positive
refugees is a tear-stained child wrenched from parents.;https://www.huffingtonpost.com/entry/opinion-patterson-stephen-miller_us_5b324244e4b0b5e692f176de;United States;38.0;-97.0;0.0;neutral
migrant sentiment is being driven by political attitudes towards refugees fleeing poverty and violence in Central America, Africa and the Middle East.;http://www.scmp.com/comment/insight-opinion/article/2152819/asia-needs-friendlier-policies-migrants-meet-skills-shortage;Central African Republic;7.0;21.0;0.0;neutral
"migrants who are on board Lifeline in the hope that other European countries do the same,"" he said.French President Emmanuel Macron promised to take in some of the migrants from the ship.";https://www.gbcghana.com/1.11604573;France;46.0;2.0;-0.042;negative
migrants are trying to reach EU states through various routes, including via Italy, Greece, Turkey and the Balkans.;https://sputniknews.com/europe/201806271065818205-albania-migrants-eu-statement/;Turkey;39.0;35.0;0.0;neutral
refugees is becoming increasingly tenuous, after coalition leaders failed to come to an agreement during crisis talks that ended late Tuesday.;https://www.politico.eu/article/germanys-migration-row-escalates-ahead-of-eu-summit/;Germany;51.0;9.0;-0.117;negative
migrant children are still in government care.;https://www.newsy.com/stories/18-attorneys-general-file-suit-over-family-separations/;United States;38.0;-97.0;0.0;neutral
migrants are not violating international laws, a joint statement by Italian and Maltese NGOs read, explaining that such groups rely on countries to fulfil their obligations.;https://www.maltatoday.com.mt/news/national/87865/ngos_refute_that_migrant_rescue_groups_are_breaching_international_law_;Italy;42.83;12.83;0.0;neutral
migrant families are reunited, the wrongfully detained are freed, and the officials behind this disaster are held accountable.;https://eslkevin.wordpress.com/2018/06/27/is-there-no-constitutional-accountability-left-in-the-usa/;United States;38.0;-97.0;-0.4;negative
refugee child is handed food rations at Jamtoli refugee camp near Cox's Bazaar, Bangladesh, March 29, 2018 Reuters;https://www.dhakatribune.com/world/south-asia/2018/06/27/myanmar-rejects-citizenship-reform-at-private-rohingya-talks;Bangladesh;24.0;90.0;0.1;positive
Migrant children are detained at this U.S. immigration facility in Brownsville, Texas.;https://www.sfgate.com/nation/article/Shelter-chief-says-he-s-ready-now-for-13032028.php;United States;38.0;-97.0;0.0;neutral
migrants are still attempting to make the journey from North Africa in search of new beginnings, the number of people seeking entry to Europe is way down compared to levels seen in recent years.;https://www.huffingtonpost.com/entry/europe-far-right-migrants_us_5b321212e4b0b5e692f12bcc;Germany;51.0;9.0;-0.006;negative
Refugee Day is a unique opportunity to celebrate the contributions that refugees make to societies around the world.;http://www.the-leaky-cauldron.org/2018/06/27/theater-news-ticket-details-for-cursed-child-australia-and-dan-radcliffes-the-lifespan-of-a-fact/;United States;38.0;-97.0;0.375;positive
asylum seekers are held in prison-like facilities simply for crossing the border.;http://montrealgazette.com/news/local-news/health-care-providers-across-canada-call-for-end-to-family-detention;Canada;60.0;-95.0;0.0;neutral
refugees is now a criminal act, the Muslim ban from America and now the shocking detention and separation of migrant families at the hands of the Trump administration who regard refugees arriving in their country as an “infestation”.;http://www.thenational.scot/comment/columnists/16315842.lack-of-humanity-rules-our-world-of-greed-and-chaos/;United States;38.0;-97.0;-0.7;negative
migrant right is heading for a breakthrough in September’s elections.;https://hotair.com/headlines/archives/2018/06/migration-crisis-will-shatter-europe/;Italy;42.83;12.83;0.286;positive
migrant children are displayed during a rally supporting immigration activist Maru Mora-Villalpando outside the Seattle Immigration Court on June 26, 2018 in Seattle, Washington.;http://news.abs-cbn.com/overseas/06/27/18/us-judge-orders-separated-families-be-reunited;United Kingdom;54.0;-2.0;0.125;positive
asylum seekers – are held.;https://www.independent.co.uk/news/world/americas/immigration-trump-family-separation-t-don-hutto-residential-center-closed-texas-williamson-county-a8418651.html;United States;38.0;-97.0;0.0;neutral
refugees are still abroad, mainly in Ecuador, Venezuela, Panama and Costa Rica, despite a peace deal in 2016 that effectively ended the war between FARC guerrillas and the Colombian government.;https://hotair.com/headlines/archives/2018/06/stunning-scale-latin-americas-migration-crisis/;Costa Rica;10.0;-84.0;0.383;positive
migrants would not be safe in Libya, where they have faced abuse and rape in holding centres, and that returning them there would breach international;https://www.business-standard.com/article/pti-stories/migrant-rescue-ship-in-limbo-as-eu-nations-hammer-out-solidarity-deal-118062700763_1.html;Germany;51.0;9.0;0.25;positive
migrants are also unlikely to drive our results.;https://www.nationalaffairs.com/blog/detail/findings-a-daily-roundup/surprise-development;Germany;51.0;9.0;-0.5;negative
migrants are held.;https://www.thedailyworld.com/opinion/why-imprison-immigrants-at-all/;United States;38.0;-97.0;0.0;neutral
migrants is different.;https://gatesofvienna.net/2018/06/from-szczecin-in-the-baltic-to-trieste-in-the-adriatic-a-razor-wire-curtain-has-descended/;Central African Republic;7.0;21.0;0.0;neutral
refugees are in neighbouring countries, not Europe or US.;https://reliefweb.int/report/world/grandi-calls-greater-efforts-debunk-myths-around-refugee-crises;Switzerland;47.0;8.0;0.0;neutral
Refugees (UNRWA) are non-negotiable and basic Palestinian rights.;https://en.shafaqna.com/fn/91644/;Israel;31.5;34.75;0.0;neutral
