sentence;url;place;lat;lon;sentiment_score;sentiment
"refugees who are staying ""illegally"" in parts of Jammu and termed them as a threat to the integrity of the nation.";https://www.firstpost.com/india/rss-steps-in-to-help-bjp-as-anger-simmers-in-jammu-against-party-for-surrendering-to-pdp-4517551.html;India;20.0;77.0;-0.5;negative
refugees are away from their homes, the more they need access to institutions that enable self-determination.;http://www.newtimes.co.rw/opinions/power-empowering-refugees;South Sudan;15.0;30.0;0.5;positive
refugees are under the age of 18, universities concerned with the impact of war and conflict on education are attempting to introduce schemes to combat this.;http://www.redbrick.me/cambridge-fund-scholarships-refugees/;United Kingdom;54.0;-2.0;0.0;neutral
asylum seekers decide not to arrive at a proper checkpoint.—More…;https://canadafreepress.com/article/nancy-pelosi-wonders-why-there-arent-uprisings-across-nation-maybe-there-wi;Mexico;23.0;-102.0;0.0;neutral
migrants are more likely than not to present their cases in front of a male judge.;https://www.politico.com/magazine/story/2018/06/15/immigration-court-judge-women-218824;United States;38.0;-97.0;0.125;positive
refugee and not a citizen 5 Likes 1 Share;http://www.nairaland.com/4563570/nigerian-canadian-citizen-illegally-detained-border;Australia;-27.0;133.0;0.0;neutral
migrants is damning.;http://olodonation.com/2018/06/child-migrants-abused-by-french-border-guards-oxfam-claims/;Afghanistan;33.0;65.0;0.0;neutral
migrant burden is expected to dominate an EU;http://www.bssnews.net/?p=36753;Afghanistan;33.0;65.0;-0.1;negative
migrant women are being held, Maru Mora-Villalpando leads a protest and march outside the Federal Detention Center that Jayapal visited, Two boys look at the Federal Detention Center during the protests.;https://www.elle.com/culture/career-politics/a21527943/pramila-jayapal-women-mothers-asylum-seekers-prison/;China;35.0;105.0;-0.067;negative
migrant is still not free.;https://www.ijn.com/israeli-policies-stall-refugee-status/;Germany;51.0;9.0;-0.2;negative
migrants and is now heading to Spain, which offered safe harbour, escorted by two Italian ships.;https://www.standardmedia.co.ke/article/2001284229/pope-says-countries-must-unite-on-migration-as-italy-france-clash;Spain;40.0;-4.0;0.25;positive
Asylum seekers are defined by the United Nations Human Refugee Agency as “someone whose request for sanctuary has yet to be processed.”;https://www.burlingtonfreepress.com/story/news/2018/06/15/immigrant-family-separations-rep-peter-welch-visiting-mexican-border/705330002/;Mexico;23.0;-102.0;0.0;neutral
migrants are coming up through Morocco to Tarifa and from there trying to flee up to France or to the port of Bilbao in an attempt to stow away on ferries to enter the UK;https://www.thesun.co.uk/news/6545278/migrant-reveals-perils-of-spanish-route-as-italy-shuts-its-door/;Morocco;32.0;-5.0;0.0;neutral
refugees are all set to celebrate their first Eid in;https://www.business-standard.com/article/news-ani/rohingyas-to-celebrate-first-eid-in-bangladesh-118061500379_1.html;Bangladesh;24.0;90.0;0.25;positive
