sentence;url;place;lat;lon;sentiment_score;sentiment
refugees are having doors slammed in their faces;http://www.politicsweb.co.za/opinion/no-liberty-lantern-for-the-worlds-wretched;Germany;51.0;9.0;0.0;neutral
migrants are thrown in prisons to face trout and other abuse.;https://greekcitytimes.com/2018/06/23/pope-francis-praises-greece-and-italy-for-their-generosity-towards-migrants/;Central African Republic;7.0;21.0;-0.125;negative
migrants is being blocked from entering Italian waters, the second time in two weeks that a new government in Rome has turned away a vessel carrying people rescued from drowning in the Mediterranean.;http://www.scmp.com/news/world/europe/article/2152140/italy-turns-away-another-rescue-boat-carrying-200-migrants;Italy;42.83;12.83;0.045;positive
migrant parents not to bring their children across the border illegally.;http://rinf.com/alt-news/newswire/majority-side-with-trump-on-immigration-blame-parents-for-detention-crisis-rt-us-news/;Mexico;23.0;-102.0;-0.5;negative
Migrants are seen on the ship Lifeline while the Malta Armed Forces arrive to send aid, near Malta in International Waters;http://www.dailymail.co.uk/news/article-5877507/Migrants-told-Italy-postcard-stranded-Malta-refuses-entry.html;Malta;35.83;14.58;0.05;positive
migrants are held – out of sight and largely out of mind;http://timesofoman.com/article/136788/Opinion/Columnist/Confronting-the-migrant-threat-to-the-EU;Australia;-27.0;133.0;0.214;positive
refugee crisis is one which is of its own making.;https://thefinancialexpress.com.bd/views/views/reimagining-the-european-union-1529769602;Central African Republic;7.0;21.0;0.6;positive
migrant is helped by a rescuer after arriving on a rescue boat at the port of Malaga.;https://www.timesofmalta.com/articles/view/20180623/world/eu-leaders-to-hold-mini-summit-amid-new-migration-crisis.682577;United States;38.0;-97.0;0.0;neutral
migrants who are making their way from the U.S. to Toronto, and local organizations like the FCJ Refugee Centre are bracing for an influx of people just like her.;https://www.cbc.ca/news/canada/toronto/local-organizations-immmigrant-influx-1.4719102;Canada;60.0;-95.0;0.0;neutral
refugees will not only prepare them for the flood-heavy, challenging months ahead, but provide much-needed comfort in their daily lives.;http://www.borgenmagazine.com/homes-for-the-rohingya/;United States;38.0;-97.0;0.167;positive
refugee crisis is not something we can afford to ignore or isolate ourselves from.;https://alibi.com/news/56266/When-We-Need-It-Most.html;United States;38.0;-97.0;0.0;neutral
migrants is to welcome Jesus.;https://news.mb.com.ph/2018/06/23/cbcp-supports-bill-protecting-migrants-and-refugees/;Spain;40.0;-4.0;0.8;positive
"migrants are arriving from (via) EU countries.""";https://www.b92.net/eng/comments.php?nav_id=104448;Germany;51.0;9.0;0.0;neutral
migrants are infesting the nation, is a leap from abstract to concrete dehumanization.;https://www.theguardian.com/commentisfree/2018/jun/23/immigration-dystopia-border-detention;Honduras;15.0;-86.5;0.15;positive
